field_1,Endhaltestelle,Langname,Xkoordinat,Ykoordinat,lon,lat,elevation
3718,BF B E,Betriebshof Britz Einsetzen,27061100,14134900,27061.1,14134.9,0
3719,BF B A,Betriebshof Britz Aussetzen,27061100,14134900,27061.1,14134.9,0
3720,PFHS01,Pfarrer-Heß-Weg,32174600,10267800,32174.6,10267.8,0
3721,IBAU02,Im Bauernbusch,32110500,10601100,32110.5,10601.1,0
3722,PRIE01,Prierosser Str.,31311900,10173700,31311.9,10173.7,0
3723,WIMS01,Will-Meisel-Weg,32303900,9417000,32303.9,9417,0
3724,URUD04,U Rudow,31296800,9802300,31296.8,9802.3,0
3725,HBLW01,Herzblattweg,31602000,10377500,31602,10377.5,0
3726,BUKO01,Buchsbaumweg,31885100,10543700,31885.1,10543.7,0
3727,KUNN01,Künnekeweg,32403700,9872000,32403.7,9872,0
3728,OSLE01,Ostburger Weg/Lettberger Str.,32570800,9627300,32570.8,9627.3,0
3729,KHRU01,Kirchhof Rudow,32161100,9336200,32161.1,9336.2,0
3730,WAOS01,Waltersdorfer Ch./Ostburger Weg,31816100,9211700,31816.1,9211.7,0
3731,EIWG01,Eichenauer Weg,31570600,9587000,31570.6,9587,0
3732,NEUH01,Neuhofer Str.,31719400,9366800,31719.4,9366.8,0
3733,ARKO03,Alt-Rudow/Köpenicker Str.,31188800,10044200,31188.8,10044.2,0
3734,URUD07,U Rudow,31281500,9861100,31281.5,9861.1,0
3735,URUD04B,U Rudow,31296800,9802300,31296.8,9802.3,0
3736,BF B E,Betriebshof Britz Einsetzen,27061100,14134900,27061.1,14134.9,0
3737,BF B A,Betriebshof Britz Aussetzen,27061100,14134900,27061.1,14134.9,0
3738,NAUM01,Naumburger Str.,27848300,15463800,27848.3,15463.8,0
3739,GZBG01,Grenzallee/Bergiusstr.,28426400,15382200,28426.4,15382.2,0
3740,LUNK01,Lahnstr./U Neukölln,27589100,15637500,27589.1,15637.5,0
3741,KRND01,Kranoldstr.,27013500,15413300,27013.5,15413.3,0
3742,NKAL02,Neuköllnische Allee,28731000,15607300,28731,15607.3,0
3743,AMOH01,Am Oberhafen,28114100,15333200,28114.1,15333.2,0
3744,AMOH02,Am Oberhafen,28190500,15343300,28190.5,15343.3,0
3745,NKAL03,Neuköllnische Allee,28853100,15711200,28853.1,15711.2,0
3746,EDML01,Eduard-Müller-Platz,27174000,15554700,27174,15554.7,0
3747,EDML02,Eduard-Müller-Platz,27185700,15550000,27185.7,15550,0
3748,GZBG02,Grenzallee/Bergiusstr.,28543800,15427200,28543.8,15427.2,0
3749,NAUM02,Naumburger Str.,27860500,15452500,27860.5,15452.5,0
3750,LUNK02,Lahnstr./U Neukölln,27561500,15637500,27561.5,15637.5,0
3751,SUHM01,S+U Hermannstr.,26813300,15574300,26813.3,15574.3,0
3752,SUHM02,S+U Hermannstr.,26813700,15610800,26813.7,15610.8,0
3753,EMSS01,Emser Str.,27108300,15757600,27108.3,15757.6,0
3754,STBK01,Steinbockstr.,29263700,16062300,29263.7,16062.3,0
3755,STBK02,Steinbockstr.,29294100,16111000,29294.1,16111,0
3756,EMSS02,Emser Str.,27037800,15776200,27037.8,15776.2,0
3757,DWSA03,Dammweg/Sonnenallee,29032500,15889100,29032.5,15889.1,0
3758,DWSA04,Dammweg/Sonnenallee,29112100,15933100,29112.1,15933.1,0
3759,SPW02,S Plänterwald,29864400,16894700,29864.4,16894.7,0
3760,KLDA02,Köpenicker Landstr./Dammweg,30007900,16767300,30007.9,16767.3,0
3761,DWBG01,Dammweg/Bergaustr.,29849900,16566500,29849.9,16566.5,0
3762,DWBG02,Dammweg/Bergaustr.,29834400,16555000,29834.4,16555,0
3763,SPW04,S Plänterwald,29741100,16884300,29741.1,16884.3,0
3764,KRND01B,Kranoldstr.,27013500,15413300,27013.5,15413.3,0
3765,SPW04B,S Plänterwald,29741100,16884300,29741.1,16884.3,0
3766,BF I E,Betriebshof Indira-Gandhi-Str. Einsetzen,29534700,24204700,29534.7,24204.7,0
3767,BF I A,Betriebshof Indira-Gandhi-Str. Aussetzen,29534700,24204700,29534.7,24204.7,0
3768,RUMM01,Rummelsburger Str.,32314300,19737700,32314.3,19737.7,0
3769,RUMM02,Rummelsburger Str.,32246300,19703600,32246.3,19703.6,0
3770,SNP01,S Nöldnerplatz,30506500,19526000,30506.5,19526,0
3771,SNP02,S Nöldnerplatz,30424700,19577300,30424.7,19577.3,0
3772,SNPS01,S Nöldnerplatz/Schlichtallee,30438700,19465000,30438.7,19465,0
3773,WNNS01,Wönnichstr.,31190800,19249700,31190.8,19249.7,0
3774,BALT01,Balatonstr.,32000600,19021900,32000.6,19021.9,0
3775,BALT02,Balatonstr.,32020200,19103000,32020.2,19103,0
3776,WNNS02,Wönnichstr.,31205400,19250800,31205.4,19250.8,0
3777,RHST03,Rheinsteinstr.,33239199,17333300,33239.199,17333.3,0
3778,MABU01,Marksburgstr.,33305100,17668200,33305.1,17668.2,0
3779,LINC01,Lincolnstr.,31526600,19391900,31526.6,19391.9,0
3780,KRAE01,Kraetkestr.,31955300,19536500,31955.3,19536.5,0
3781,KRAE02,Kraetkestr.,32053500,19569000,32053.5,19569,0
3782,LINC02,Lincolnstr.,31641500,19441100,31641.5,19441.1,0
3783,SEDO02,Sewanstr./Dolgenseestr.,32112100,18743300,32112.1,18743.3,0
3784,ILSE01,Ilsestr.,32597500,17883400,32597.5,17883.4,0
3785,WALL01,Wallensteinstr.,32180900,18050800,32180.9,18050.8,0
3786,DHFF01,Dönhoffstr.,32966900,17394700,32966.9,17394.7,0
3787,HENT02,Hentigstr.,33063800,17766500,33063.8,17766.5,0
3788,UFI05,U Friedrichsfelde,32322800,19828200,32322.8,19828.2,0
3789,MELS01,Mellenseestr.,31997100,18349100,31997.1,18349.1,0
3790,ILSE02,Ilsestr.,32569300,17765100,32569.3,17765.1,0
3791,SKH01,S Karlshorst,33258800,17131000,33258.8,17131,0
3792,SAN02,Sangeallee,32853400,17808400,32853.4,17808.4,0
3793,WALK01,Walkürenstr.,32322000,18068600,32322,18068.6,0
3794,MELS02,Mellenseestr.,32042200,18489400,32042.2,18489.4,0
3795,SEDO04,Sewanstr./Dolgenseestr.,32119500,18752700,32119.5,18752.7,0
3796,UFI02,U Friedrichsfelde,32350900,19824700,32350.9,19824.7,0
3797,SKH04,S Karlshorst,33156000,17258300,33156,17258.3,0
3798,SNP03,S Nöldnerplatz,30521300,19520200,30521.3,19520.2,0
3799,SWMS01,Schwarzmeerstr.,32121500,19449900,32121.5,19449.9,0
3800,SWMS02,Schwarzmeerstr.,32122000,19435400,32122,19435.4,0
3801,SNP01B,S Nöldnerplatz,30506500,19526000,30506.5,19526,0
3802,UTP01B,U Tierpark,33047500,18901500,33047.5,18901.5,0
3803,UFI05B,U Friedrichsfelde,32322800,19828200,32322.8,19828.2,0
3804,SKH01B,S Karlshorst,33258800,17131000,33258.8,17131,0
3805,UFI02B,U Friedrichsfelde,32350900,19824700,32350.9,19824.7,0
3806,BF L E,Betriebshof Lichtenberg Einsetzen,31640300,21394700,31640.3,21394.7,0
3807,BF L A,Betriebshof Lichtenberg Aussetzen,31640300,21394700,31640.3,21394.7,0
3808,UDD01,U Dahlem-Dorf,17168100,14598400,17168.1,14598.4,0
3809,UDD02,U Dahlem-Dorf,17184800,14591300,17184.8,14591.3,0
3810,JGST01,Jägerstr.,19984800,11109900,19984.8,11109.9,0
3811,LAST01,Lange Str.,20107700,10808100,20107.7,10808.1,0
3812,GERA01,Geraer Str.,20229400,10472700,20229.4,10472.7,0
3813,STNZ01,Stanzer Zeile,20432100,10030800,20432.1,10030.8,0
3814,GERA02,Geraer Str.,20246900,10436000,20246.9,10436,0
3815,LAST02,Lange Str.,20122500,10778800,20122.5,10778.8,0
3816,JGST02,Jägerstr.,20011400,11052500,20011.4,11052.5,0
3817,JGFS01,Jungfernstieg,19523500,11296700,19523.5,11296.7,0
3818,UDED01,Unter den Eichen/Drakestr.,17460100,13180000,17460.1,13180,0
3819,FABK01,Fabeckstr.,17785100,13432100,17785.1,13432.1,0
3820,LOHL01,Löhleinstr.,16890800,14085000,16890.8,14085,0
3821,LOHL02,Löhleinstr.,16893100,14110600,16893.1,14110.6,0
3822,SLFW01,S Lichterfelde West,17623200,12942400,17623.2,12942.4,0
3823,DRRI01,Drakestr./Ringstr.,17859953,12583110,17859.953,12583.11,0
3824,HOLB01,Holbeinstr.,18054700,12301500,18054.7,12301.5,0
3825,KARW01,Karwendelstr.,18351800,11851300,18351.8,11851.3,0
3826,GODR02,Goerzallee/Drakestr.,18495700,11636900,18495.7,11636.9,0
3827,ODKO01,Ostpreußendamm/Königsberger S.,19134300,11518700,19134.3,11518.7,0
3828,JGFS02,Jungfernstieg,19533400,11278100,19533.4,11278.1,0
3829,ODKO02,Ostpreußendamm/Königsberger S.,19134000,11528900,19134,11528.9,0
3830,GODR03,Goerzallee/Drakestr.,18554300,11599600,18554.3,11599.6,0
3831,KARW02,Karwendelstr.,18348400,11879600,18348.4,11879.6,0
3832,HOLB02,Holbeinstr.,18034700,12336200,18034.7,12336.2,0
3833,SBUC01,S Buckower Chaussee,23298900,9249100,23298.9,9249.1,0
3834,NAHM02,Nahmitzer Damm,22337300,9335600,22337.3,9335.6,0
3835,WESK01,Weskammstr.,21226800,9730300,21226.8,9730.3,0
3836,UDD03,U Dahlem-Dorf,17154500,14598900,17154.5,14598.9,0
3837,UDD04,U Dahlem-Dorf,17205700,14532600,17205.7,14532.6,0
3838,MARI01,Marienstr.,19329600,11412000,19329.6,11412,0
3839,MARI02,Marienstr.,19342900,11395500,19342.9,11395.5,0
3840,HLKZ01,Halker Zeile,24105200,9506700,24105.2,9506.7,0
3841,HLKZ02,Halker Zeile,24200000,9513400,24200,9513.4,0
3842,RUFA01,Rufacher Weg,26499500,10405800,26499.5,10405.8,0
3843,RUFA02,Rufacher Weg,26506100,10390900,26506.1,10390.9,0
3844,NEZD01,Neuköllner Str./Zwickauer Damm,30519900,10813600,30519.9,10813.6,0
3845,MSSB02,Massantebrücke,31157000,11639600,31157,11639.6,0
3846,NAMO01,Nahmitzer Damm/Motzener Str.,23086900,9135600,23086.9,9135.6,0
3847,KETT01,Kettinger Str.,24399800,9586100,24399.8,9586.1,0
3848,MABC02,Mariendorfer Damm/Buckower Ch,24800000,9737900,24800,9737.9,0
3849,GRWW01,Grauwackeweg,25115100,9858200,25115.1,9858.2,0
3850,BUWG01,Bühler Weg,25520800,10012600,25520.8,10012.6,0
3851,QUMF03,Quarzweg/Marienfelder Chaussee,25851300,10139100,25851.3,10139.1,0
3852,DELM01,Delmer Steig,26213500,10278500,26213.5,10278.5,0
3853,PFVS01,Pfarrer-Vogelsang-Weg,26815100,10525800,26815.1,10525.8,0
3854,ABUC01,Alt-Buckow,27126100,10701600,27126.1,10701.6,0
3855,TIZL01,Tischlerzeile,27906000,11117500,27906,11117.5,0
3856,UJTC02,U Johannisthaler Chaussee,28296800,11360300,28296.8,11360.3,0
3857,NEZD03,Neuköllner Str./Zwickauer Damm,30454000,10821300,30454,10821.3,0
3858,NAHM03,Nahmitzer Damm,22412700,9266300,22412.7,9266.3,0
3859,UJTC03,U Johannisthaler Chaussee,28281500,11371900,28281.5,11371.9,0
3860,TIZL02,Tischlerzeile,27868000,11120600,27868,11120.6,0
3861,ABUC04,Alt-Buckow,27074700,10679700,27074.7,10679.7,0
3862,DELM02,Delmer Steig,26112000,10266500,26112,10266.5,0
3863,QUMF04,Quarzweg/Marienfelder Chaussee,25827200,10147600,25827.2,10147.6,0
3864,BUWG02,Bühler Weg,25551600,10042300,25551.6,10042.3,0
3865,GRWW02,Grauwackeweg,25118500,9877300,25118.5,9877.3,0
3866,MABC03,Mariendorfer Damm/Buckower Ch,24797500,9754600,24797.5,9754.6,0
3867,KETT02,Kettinger Str.,24394900,9598700,24394.9,9598.7,0
3868,SBUC02,S Buckower Chaussee,23613700,9386300,23613.7,9386.3,0
3869,STTR01,Steinträgerweg,27422600,10808200,27422.6,10808.2,0
3870,STTR02,Steinträgerweg,27501000,10878900,27501,10878.9,0
3871,LIFE03,Lipschitzallee/Fritz-Erler-Allee,29332900,11198800,29332.9,11198.8,0
3872,LIFE01,Lipschitzallee/Fritz-Erler-Allee,29331000,11135100,29331,11135.1,0
3873,NAMA01,Nahmitzer D./Marienfelder Allee,22159800,9430700,22159.8,9430.7,0
3874,PETU01,Petunienweg,31015400,11434300,31015.4,11434.3,0
3875,PETU02,Petunienweg,30966700,11399600,30966.7,11399.6,0
3876,MSSB04,Massantebrücke,31174200,11633800,31174.2,11633.8,0
3877,SLFW02,S Lichterfelde West,17631200,12941900,17631.2,12941.9,0
3878,TIRR01,Tirschenreuther Ring,21569500,9610400,21569.5,9610.4,0
3879,STIW01,Stadtilmer Weg,20995600,9793400,20995.6,9793.4,0
3880,SONH01,Sondershauser Str.,20712300,9888300,20712.3,9888.3,0
3881,SONH02,Sondershauser Str.,20682300,9895200,20682.3,9895.2,0
3882,STIW02,Stadtilmer Weg,20978400,9792600,20978.4,9792.6,0
3883,GEOR01,Georgenstr.,20363500,10180400,20363.5,10180.4,0
3884,GEOR02,Georgenstr.,20337900,10234100,20337.9,10234.1,0
3885,DRRI02,Drakestr./Ringstr.,17840400,12627600,17840.4,12627.6,0
3886,UDED02,Unter den Eichen/Drakestr.,17478200,13185100,17478.2,13185.1,0
3887,TIRR02,Tirschenreuther Ring,21580200,9595700,21580.2,9595.7,0
3888,UDED03,Unter den Eichen/Drakestr.,17424600,13266200,17424.6,13266.2,0
3889,STNZ03,Stanzer Zeile,20523700,9944600,20523.7,9944.6,0
3890,JOFE01,Johannisthaler Ch./Fritz-Erler-A,28727700,11615100,28727.7,11615.1,0
3891,JOFE02,Johannisthaler Ch./Fritz-Erler-A,28703700,11621800,28703.7,11621.8,0
3892,NAMO02,Nahmitzer Damm/Motzener Str.,22966100,9128600,22966.1,9128.6,0
3893,WUFE01,Wutzkyallee/Fritz-Erler-Allee,29677600,10951900,29677.6,10951.9,0
3894,SLIO02,S Lichterfelde Ost,19806600,11317000,19806.6,11317,0
3895,SLIO03,S Lichterfelde Ost,19769200,11323800,19769.2,11323.8,0
3896,NAMA02,Nahmitzer D./Marienfelder Allee,22117800,9475200,22117.8,9475.2,0
3897,WESK03,Weskammstr.,21316100,9689400,21316.1,9689.4,0
3898,LWSR01,Löwensteinring,29079800,11384000,29079.8,11384,0
3899,LWSR02,Löwensteinring,29115900,11372300,29115.9,11372.3,0
3900,MABC01,Mariendorfer Damm/Buckower Ch,24684200,9845000,24684.2,9845,0
3901,HOPF01,Hopfenweg,30064700,10947300,30064.7,10947.3,0
3902,WUFE02,Wutzkyallee/Fritz-Erler-Allee,29715300,10962400,29715.3,10962.4,0
3903,GEZE01,Gesundheitszentrum,29467600,11338100,29467.6,11338.1,0
3904,HOPF02,Hopfenweg,30072800,10934200,30072.8,10934.2,0
3905,GEZE03,Gesundheitszentrum,29471100,11358500,29471.1,11358.5,0
3906,WIWG01,Windenweg,30645500,10970700,30645.5,10970.7,0
3907,GLBW01,Glockenblumenweg,30845200,11220800,30845.2,11220.8,0
3908,GLBW02,Glockenblumenweg,30789500,11177900,30789.5,11177.9,0
3909,WIWG02,Windenweg,30592900,10931800,30592.9,10931.8,0
3910,UJTC04,U Johannisthaler Chaussee,28344200,11391800,28344.2,11391.8,0
3911,HITT02,Hittorfstr.,17020800,13789900,17020.8,13789.9,0
3912,EHBG01,Ehrenbergstr.,17258000,13479300,17258,13479.3,0
3913,EHBG02,Ehrenbergstr.,17239400,13531300,17239.4,13531.3,0
3914,HITT01,Hittorfstr.,17040500,13787900,17040.5,13787.9,0
3915,LIFE02,Lipschitzallee/Fritz-Erler-Allee,29267800,11222700,29267.8,11222.7,0
3916,PFVS02,Pfarrer-Vogelsang-Weg,26824100,10534000,26824.1,10534,0
3917,TRTZ01,Trützschlerstr.,31859600,13177100,31859.6,13177.1,0
3918,SSWS06,S Schöneweide/Sterndamm,32101500,14104900,32101.5,14104.9,0
3919,SSWS07,S Schöneweide/Sterndamm,32124500,14018900,32124.5,14018.9,0
3920,PIET02,Pietschkerstr.,31989500,13669400,31989.5,13669.4,0
3921,STKH01,Sterndamm/Königsheideweg,31934100,13398600,31934.1,13398.6,0
3922,JOKI01,Johannisthal Kirche,31741700,13029000,31741.7,13029,0
3923,LDHW01,Lindhorstweg,31521700,12716400,31521.7,12716.4,0
3924,STUS01,Stubenrauchstr./Springbornstr.,31491900,11973900,31491.9,11973.9,0
3925,STKH02,Sterndamm/Königsheideweg,31971100,13423000,31971.1,13423,0
3926,PIET03,Pietschkerstr.,32032300,13727900,32032.3,13727.9,0
3927,SDSR01,Sterndamm/Stubenrauchstr.,31701300,12251100,31701.3,12251.1,0
3928,LDHW02,Lindhorstweg,31521300,12707400,31521.3,12707.4,0
3929,JOKI02,Johannisthal Kirche,31689700,12943700,31689.7,12943.7,0
3930,STSC01,Sterndamm/Schule,31530300,12488600,31530.3,12488.6,0
3931,STSC02,Sterndamm/Schule,31562300,12463400,31562.3,12463.4,0
3932,SDSR02,Sterndamm/Stubenrauchstr.,31700100,12238200,31700.1,12238.2,0
3933,STUS04,Stubenrauchstr./Springbornstr.,31468200,11973600,31468.2,11973.6,0
3934,SSWS04,S Schöneweide/Sterndamm,32117900,14083100,32117.9,14083.1,0
3935,SSWS15A,S Schöneweide/Sterndamm,32037800,13906000,32037.8,13906,0
3936,SSWS16A,S Schöneweide/Sterndamm,32068100,13903200,32068.1,13903.2,0
3937,UDD01B,U Dahlem-Dorf,17168100,14598400,17168.1,14598.4,0
3938,UDD02B,U Dahlem-Dorf,17184800,14591300,17184.8,14591.3,0
3939,UDED01B,Unter den Eichen/Drakestr.,17460100,13180000,17460.1,13180,0
3940,SBUC01B,S Buckower Chaussee,23298900,9249100,23298.9,9249.1,0
3941,UDD03B,U Dahlem-Dorf,17154500,14598900,17154.5,14598.9,0
3942,UDD04B,U Dahlem-Dorf,17205700,14532600,17205.7,14532.6,0
3943,UJTC02B,U Johannisthaler Chaussee,28296800,11360300,28296.8,11360.3,0
3944,UJTC03B,U Johannisthaler Chaussee,28281500,11371900,28281.5,11371.9,0
3945,ABUC04B,Alt-Buckow,27074700,10679700,27074.7,10679.7,0
3946,SBUC02B,S Buckower Chaussee,23613700,9386300,23613.7,9386.3,0
3947,UDED02B,Unter den Eichen/Drakestr.,17478200,13185100,17478.2,13185.1,0
3948,SLIO02B,S Lichterfelde Ost,19806600,11317000,19806.6,11317,0
3949,SLIO03B,S Lichterfelde Ost,19769200,11323800,19769.2,11323.8,0
3950,MABC01B,Mariendorfer Damm/Buckower Ch,24684200,9845000,24684.2,9845,0
3951,GEZE01B,Gesundheitszentrum,29467600,11338100,29467.6,11338.1,0
3952,UJTC04B,U Johannisthaler Chaussee,28344200,11391800,28344.2,11391.8,0
3953,SSWS16BA,S Schöneweide/Sterndamm,32068100,13903200,32068.1,13903.2,0
3954,BF C E,Betriebshof Cicerostr. Einsetzen,18093600,18420100,18093.6,18420.1,0
3955,BF L E,Betriebshof Lichtenberg Einsetzen,31640300,21394700,31640.3,21394.7,0
3956,BF B E,Betriebshof Britz Einsetzen,27061100,14134900,27061.1,14134.9,0
3957,BF MDA E,Abstellfläche Mariendorf Einsetzen,22668600,11788900,22668.6,11788.9,0
3958,BF C A,Betriebshof Cicerostr. Aussetzen,18093600,18420100,18093.6,18420.1,0
3959,BF L A,Betriebshof Lichtenberg Aussetzen,31640300,21394700,31640.3,21394.7,0
3960,BF B A,Betriebshof Britz Aussetzen,27061100,14134900,27061.1,14134.9,0
3961,URNK03,U Rathaus Neukölln,27167100,17120000,27167.1,17120,0
3962,ALSP01,Alfred-Scholz-Platz,27139000,17019900,27139,17019.9,0
3963,MORU01,Morusstr.,26871600,16822300,26871.6,16822.3,0
3964,HRRF01,Herrfurthstr.,26515800,16750200,26515.8,16750.2,0
3965,UBOD02,U Boddinstr.,26431600,16903600,26431.6,16903.6,0
3966,FOFL01,Fontanestr./Flughafenstr.,26071400,17031900,26071.4,17031.9,0
3967,FHCO01,Friedhöfe Columbiadamm,25274900,17244300,25274.9,17244.3,0
3968,COFR01,Columbiadamm/Friesenstr.,24261500,17468600,24261.5,17468.6,0
3969,DUKB01,Dudenstr./Katzbachstr.,23155300,17578200,23155.3,17578.2,0
3970,KOBR01,Kolonnenbrücke,22828400,17582500,22828.4,17582.5,0
3971,UPL01,U Platz der Luftbrücke,23680400,17571000,23680.4,17571,0
3972,SONK01,Sommerbad Neukölln,25768300,17061000,25768.3,17061,0
3973,SONK02,Sommerbad Neukölln,25708800,17090000,25708.8,17090,0
3974,ERKS01,Erkstr.,27394600,17167900,27394.6,17167.9,0
3975,ERKS02,Erkstr.,27427800,17212900,27427.8,17212.9,0
3976,MORU02,Morusstr.,26893500,16811100,26893.5,16811.1,0
3977,GOLS01,Golßener Str.,24669200,17428000,24669.2,17428,0
3978,GOLS02,Golßener Str.,24740000,17406500,24740,17406.5,0
3979,RHSB01,Rathaus Schöneberg,20964600,17604100,20964.6,17604.1,0
3980,WBLL01,Werbellinstr.,27139000,16860400,27139,16860.4,0
3981,KESS01,Kesselsdorfstr.,22526200,17585100,22526.2,17585.1,0
3982,RVWP01,Richard-von-Weizsäcker-Platz,21732000,17731100,21732,17731.1,0
3983,ALBT02,Albertstr.,21513000,17553800,21513,17553.8,0
3984,DOHA01,Dominicusstr./Hauptstr.,21193400,17259000,21193.4,17259,0
3985,KUFS01,Kufsteiner Str.,20361800,17675500,20361.8,17675.5,0
3986,ALBT03,Albertstr.,21477500,17487500,21477.5,17487.5,0
3987,RVWP02,Richard-von-Weizsäcker-Platz,21740800,17716600,21740.8,17716.6,0
3988,HFBG01,Hohenfriedbergstr.,22328000,17576800,22328,17576.8,0
3989,KESS02,Kesselsdorfstr.,22481000,17573100,22481,17573.1,0
3990,KOBR02,Kolonnenbrücke,22840600,17569300,22840.6,17569.3,0
3991,DUKB02,Dudenstr./Katzbachstr.,23157600,17565000,23157.6,17565,0
3992,COFR02,Columbiadamm/Friesenstr.,24234600,17455800,24234.6,17455.8,0
3993,FHCO02,Friedhöfe Columbiadamm,25323400,17219900,25323.4,17219.9,0
3994,FOFL02,Fontanestr./Flughafenstr.,26154400,17027700,26154.4,17027.7,0
3995,UBOD03,U Boddinstr.,26424400,16875500,26424.4,16875.5,0
3996,HRRF02,Herrfurthstr.,26507200,16732599,26507.2,16732.599,0
3997,HFBG02,Hohenfriedbergstr.,22328100,17586600,22328.1,17586.6,0
3998,SJLB01,S Julius-Leber-Brücke,22020500,17719700,22020.5,17719.7,0
3999,SJLB02,S Julius-Leber-Brücke,22044700,17685000,22044.7,17685,0
4000,UBER02,U Berliner Str.,19984000,17755300,19984,17755.3,0
4001,KUFS02,Kufsteiner Str.,20385700,17666800,20385.7,17666.8,0
4002,RHSB02,Rathaus Schöneberg,20944800,17586700,20944.8,17586.7,0
4003,UBER15,U Berliner Str.,19864500,17805800,19864.5,17805.8,0
4004,UBER01,U Berliner Str.,20013800,17796900,20013.8,17796.9,0
4005,DOHA04,Dominicusstr./Hauptstr.,21223700,17261600,21223.7,17261.6,0
4006,WSTR01,Weisestr.,26237600,17042600,26237.6,17042.6,0
4007,CDPL01,Columbiadamm/Platz d. Luftbrücke,23940100,17510400,23940.1,17510.4,0
4008,FOFL03,Fontanestr./Flughafenstr.,26166500,17049900,26166.5,17049.9,0
4009,WSTR02,Weisestr.,26258200,17046300,26258.2,17046.3,0
4010,WIBP01,Wildenbruchplatz,27667000,17497100,27667,17497.1,0
4011,UPL06,U Platz der Luftbrücke,23805000,17530000,23805,17530,0
4012,WIBP02,Wildenbruchplatz,27670100,17510400,27670.1,17510.4,0
4013,URNK04,U Rathaus Neukölln,27102800,17079500,27102.8,17079.5,0
4014,HAWB02,Harzer Str./Wildenbruchstr.,27822000,17688000,27822,17688,0
4015,HAWB04,Harzer Str./Wildenbruchstr.,27849600,17730200,27849.6,17730.2,0
4016,TSTR01,Tunnelstr.,30199300,18065600,30199.3,18065.6,0
4017,ASTR01,Alt-Stralau,29902300,18404300,29902.3,18404.3,0
4018,FRJU01,Friedrich-Junge-Str.,29568700,18525200,29568.7,18525.2,0
4019,GLBL01,Glasbläserallee,29303100,18735000,29303.1,18735,0
4020,MGDM01,Markgrafendamm,29175300,19186200,29175.3,19186.2,0
4021,MGDM02,Markgrafendamm,29169700,19194800,29169.7,19194.8,0
4022,GLBL02,Glasbläserallee,29288500,18743600,29288.5,18743.6,0
4023,FRJU02,Friedrich-Junge-Str.,29624300,18491200,29624.3,18491.2,0
4024,ASTR02,Alt-Stralau,29880800,18405100,29880.8,18405.1,0
4025,TSTR03,Tunnelstr.,30162100,18152800,30162.1,18152.8,0
4026,EIPU01,Eichenstr./Puschkinallee,28330100,18589000,28330.1,18589,0
4027,ELKI01,Elsenstr./Kiefholzstr.,28309100,17930800,28309.1,17930.8,0
4028,BEER01,Beermannstr.,28564100,18237300,28564.1,18237.3,0
4029,ELTP01,Elsenstr./S Treptower Park,28645000,18369500,28645,18369.5,0
4030,ELKI02,Elsenstr./Kiefholzstr.,28315100,17947200,28315.1,17947.2,0
4031,HDBG01,Heidelberger Str.,28095100,17991700,28095.1,17991.7,0
4032,HDBG02,Heidelberger Str.,28008000,17907400,28008,17907.4,0
4033,ELTP02,Elsenstr./S Treptower Park,28658500,18457900,28658.5,18457.9,0
4034,STP01,S Treptower Park,28811000,18568000,28811,18568,0
4035,EIPU02,Eichenstr./Puschkinallee,28434500,18560600,28434.5,18560.6,0
4036,TSTR04,Tunnelstr.,30181200,18131300,30181.2,18131.3,0
4037,STP02,S Treptower Park,28841500,18568900,28841.5,18568.9,0
4038,SOKR02,S Ostkreuz,29340800,19496500,29340.8,19496.5,0
4039,SOKR03,S Ostkreuz,29309900,19515700,29309.9,19515.7,0
4040,UBER02B,U Berliner Str.,19984000,17755300,19984,17755.3,0
4041,UBER15B,U Berliner Str.,19864500,17805800,19864.5,17805.8,0
4042,UBER01B,U Berliner Str.,20013800,17796900,20013.8,17796.9,0
4043,WSTR01B,Weisestr.,26237600,17042600,26237.6,17042.6,0
4044,TSTR01B,Tunnelstr.,30199300,18065600,30199.3,18065.6,0
4045,EIPU01B,Eichenstr./Puschkinallee,28330100,18589000,28330.1,18589,0
4046,ELTP01B,Elsenstr./S Treptower Park,28645000,18369500,28645,18369.5,0
4047,STP02B,S Treptower Park,28841500,18568900,28841.5,18568.9,0
4048,SOKR02B,S Ostkreuz,29340800,19496500,29340.8,19496.5,0
4049,SOKR03B,S Ostkreuz,29309900,19515700,29309.9,19515.7,0
4050,BF C E,Betriebshof Cicerostr. Einsetzen,18093600,18420100,18093.6,18420.1,0
4051,BF L E,Betriebshof Lichtenberg Einsetzen,31640300,21394700,31640.3,21394.7,0
